Date,MSCI World EUR,MSCI Europe EUR,MSCI USA EUR
7/6/2002,100.8090,94.7204,100.1347
10/6/2002,101.0350,94.9331,100.5349
11/6/2002,100.3890,95.8800,98.9241
12/6/2002,99.7700,93.7721,99.2306
13/6/2002,98.7640,92.6652,98.3215
14/6/2002,97.5210,90.3058,97.8666
17/6/2002,100.2020,93.3513,101.1892
18/6/2002,99.8840,92.8261,100.7765
19/6/2002,97.6740,91.2860,98.3445
20/6/2002,95.7480,89.3031,95.9870
21/6/2002,94.3000,89.0808,93.8132
24/6/2002,93.2840,86.7544,93.3535
25/6/2002,93.5190,88.9285,92.4308
26/6/2002,91.2260,87.0174,90.2488
27/6/2002,92.9900,88.1032,92.4207
28/6/2002,93.8630,90.8533,91.9990
1/7/2002,92.7560,91.0936,89.9059
2/7/2002,90.8840,88.3939,88.1501
3/7/2002,90.9240,86.0161,89.1935
4/7/2002,91.4630,87.7495,89.3211
5/7/2002,94.9450,91.1196,93.2225
8/7/2002,93.3040,90.6638,90.7695
9/7/2002,91.4680,89.6290,87.9006
10/7/2002,89.1730,86.9429,85.5257
11/7/2002,88.2940,83.7201,86.1001
12/7/2002,88.1140,83.8850,85.6422
15/7/2002,85.3910,79.4966,83.9430
16/7/2002,84.1290,79.4109,82.1270
17/7/2002,85.4200,82.0889,82.9706
18/7/2002,84.6010,83.2532,80.5801
19/7/2002,81.1370,79.3516,77.0781
22/7/2002,78.8070,75.6243,75.1123
23/7/2002,77.8960,74.3480,74.1152
24/7/2002,79.8060,73.3386,78.3015
25/7/2002,79.7450,75.9303,77.1332
26/7/2002,81.1510,76.8634,79.5694
29/7/2002,85.7600,81.2887,84.8907
30/7/2002,85.5430,80.7869,84.5031
31/7/2002,86.5050,81.2475,85.9146
1/8/2002,83.8050,77.9829,83.1187
2/8/2002,82.4900,77.9094,80.9895
5/8/2002,80.0250,75.5147,78.0801
6/8/2002,83.3550,78.7130,82.2723
7/8/2002,83.9770,77.7740,83.4031
8/8/2002,86.5950,80.6644,86.3720
9/8/2002,87.1020,81.7573,86.3300
12/8/2002,85.8450,79.9681,85.4139
13/8/2002,84.9970,80.8228,83.5064
14/8/2002,85.8420,78.8258,86.0551
15/8/2002,87.6850,81.2802,87.6783
16/8/2002,87.4540,81.5700,87.1884
19/8/2002,89.6410,83.8858,89.9583
20/8/2002,88.5840,82.6288,88.7516
21/8/2002,89.1850,83.2856,89.4481
22/8/2002,91.0670,84.9701,91.4925
23/8/2002,89.4950,83.8706,89.3457
26/8/2002,89.8480,83.2155,90.0347
27/8/2002,89.0330,84.6814,88.0696
28/8/2002,86.8990,81.5321,86.3285
29/8/2002,86.1630,80.2157,86.0680
30/8/2002,86.4820,80.9521,86.1620
2/9/2002,85.7470,79.5332,85.8381
3/9/2002,81.7490,76.3521,81.1775
4/9/2002,82.6080,76.7117,82.8362
5/9/2002,81.9500,76.3476,81.6412
6/9/2002,83.7750,78.6659,83.6114
9/9/2002,84.2550,77.6432,84.7181
10/9/2002,85.6960,79.6434,86.0109
11/9/2002,86.3320,81.1333,86.1962
12/9/2002,83.9500,78.3024,83.6226
13/9/2002,83.2900,76.8135,83.6570
16/9/2002,83.6490,76.7024,84.3643
17/9/2002,82.8440,76.0426,82.9228
18/9/2002,81.2240,73.3084,81.8363
19/9/2002,79.2160,71.9810,78.8839
20/9/2002,78.9950,72.1685,78.9653
23/9/2002,77.5430,69.8216,77.8940
24/9/2002,76.5080,68.8048,76.7488
25/9/2002,77.9100,69.8138,78.7982
26/9/2002,80.0120,72.9780,80.4213
27/9/2002,78.7220,73.0052,77.8399
30/9/2002,76.2740,69.7080,75.7381
1/10/2002,78.3710,70.7338,79.1339
2/10/2002,77.8030,72.7133,77.2672
3/10/2002,76.7360,71.7176,76.1899
4/10/2002,75.6340,70.2867,74.8562
7/10/2002,74.1660,69.3994,73.4083
8/10/2002,74.7260,68.3276,74.8897
9/10/2002,72.8260,67.7714,72.2681
10/10/2002,74.7810,69.2870,74.9581
11/10/2002,77.6180,72.6247,77.8758
14/10/2002,77.6700,71.9249,78.3561
15/10/2002,81.6970,76.1024,82.5134
16/10/2002,80.2560,74.9162,80.5029
17/10/2002,82.7210,77.3731,83.1846
18/10/2002,83.0010,77.0020,83.7273
21/10/2002,83.6980,77.1147,84.9789
22/10/2002,82.5310,76.3913,83.8280
23/10/2002,82.3010,74.1400,84.4437
24/10/2002,82.2400,76.0211,83.3277
25/10/2002,82.8450,75.6254,84.4725
28/10/2002,82.4120,76.3677,83.2880
29/10/2002,80.7990,73.3604,82.2877
30/10/2002,81.9960,75.1724,83.3091
31/10/2002,81.6540,76.2300,82.3280
1/11/2002,81.8640,75.3030,83.2491
4/11/2002,83.2410,77.8465,84.1135
5/11/2002,83.5800,78.0817,84.3663
6/11/2002,83.9700,77.3068,85.4099
7/11/2002,81.7790,75.8783,82.5407
8/11/2002,80.6980,75.0040,81.3869
11/11/2002,79.4460,74.5728,79.8109
12/11/2002,80.1560,75.5910,80.4980
13/11/2002,79.9230,74.9566,80.5310
14/11/2002,81.6630,76.3699,82.8753
15/11/2002,82.1520,76.8211,83.1781
18/11/2002,81.6010,77.5049,82.1615
19/11/2002,81.0250,77.0575,81.5675
20/11/2002,82.4480,76.9915,83.8529
21/11/2002,84.6340,79.3917,86.0002
22/11/2002,84.6850,79.5323,85.8112
25/11/2002,85.2050,79.0017,86.6514
26/11/2002,83.5810,77.5598,84.7454
27/11/2002,85.6950,79.2156,87.4278
28/11/2002,85.7530,79.7455,86.9621
29/11/2002,85.5570,79.5322,86.7415
2/12/2002,85.4290,79.5589,86.6323
3/12/2002,83.9590,77.8182,85.0623
4/12/2002,83.2900,77.4530,84.5019
5/12/2002,82.3020,76.5854,83.4452
6/12/2002,82.1060,76.2229,83.3704
9/12/2002,80.5220,74.6334,81.5178
10/12/2002,81.1270,74.8192,82.5144
11/12/2002,81.4060,75.6072,82.6251
12/12/2002,80.5460,74.5019,81.7647
13/12/2002,79.2750,73.5237,80.1862
16/12/2002,81.0150,75.5123,82.2625
17/12/2002,79.8070,74.3847,80.8055
18/12/2002,78.6910,72.9873,79.9015
19/12/2002,78.4580,72.8044,79.4171
20/12/2002,79.1760,73.5143,80.3369
23/12/2002,79.3930,73.6936,80.5064
24/12/2002,78.9670,73.6932,79.7127
25/12/2002,78.9430,73.6932,79.7127
26/12/2002,78.7350,73.6068,79.2310
27/12/2002,76.9410,71.3694,77.4090
30/12/2002,77.1180,72.1248,77.3720
31/12/2002,77.0870,72.6007,77.1255
1/1/2003,77.0870,72.6007,77.1255
2/1/2003,79.8790,74.8049,80.6480
3/1/2003,79.7870,75.1573,80.2767
6/1/2003,80.8100,75.4308,81.6203
7/1/2003,80.4820,74.8838,81.4996
8/1/2003,79.5590,73.8349,80.6238
9/1/2003,80.1240,74.2397,81.4800
10/1/2003,79.9410,74.4171,81.1094
13/1/2003,79.7970,74.3369,80.8288
14/1/2003,80.0970,74.5928,81.0658
15/1/2003,79.2000,73.5244,79.9007
16/1/2003,79.0650,73.5083,79.6608
17/1/2003,77.4940,71.8539,77.9237
20/1/2003,77.0120,70.8622,77.8215
21/1/2003,76.1020,70.1254,76.5654
22/1/2003,75.0700,68.8433,75.6119
23/1/2003,75.2630,68.3363,76.0221
24/1/2003,73.4640,67.6987,73.4160
27/1/2003,71.7950,65.4120,72.1166
28/1/2003,72.2180,65.4898,72.9985
29/1/2003,72.3600,65.7770,73.3053
30/1/2003,72.4000,67.4648,72.3748
31/1/2003,73.0040,67.5630,73.4756
3/2/2003,73.6760,68.7152,73.8575
4/2/2003,71.8350,66.4894,71.9108
5/2/2003,72.1530,67.7198,71.7627
6/2/2003,71.3540,66.2400,71.2961
7/2/2003,70.7810,65.6137,70.6465
10/2/2003,71.1670,65.2525,71.5183
11/2/2003,71.5590,66.8010,71.3002
12/2/2003,70.6500,65.5217,70.2119
13/2/2003,70.0070,65.1563,69.4842
14/2/2003,71.3570,66.1504,71.1994
17/2/2003,72.1050,67.3777,71.5807
18/2/2003,73.3860,68.0178,73.3624
19/2/2003,72.3620,66.4265,72.4943
20/2/2003,71.4530,66.0034,71.2814
21/2/2003,72.1200,66.5930,72.2875
24/2/2003,71.4170,65.7959,71.2505
25/2/2003,71.0110,63.9079,71.8588
26/2/2003,70.1560,63.3922,70.6484
27/2/2003,70.9570,63.8541,71.7772
28/2/2003,71.3280,64.9466,71.9254
3/3/2003,70.8660,65.1698,70.9465
4/3/2003,69.5240,63.6882,69.4870
5/3/2003,69.3680,63.0269,69.7327
6/3/2003,68.7400,62.5273,69.0782
7/3/2003,68.2550,61.2124,69.2546
10/3/2003,66.6150,59.7887,67.3597
11/3/2003,66.1430,59.8320,66.8074
12/3/2003,65.8480,57.8620,67.2766
13/3/2003,68.7080,61.1789,70.4737
14/3/2003,70.2370,63.7117,71.3900
17/3/2003,72.6100,65.7442,74.4203
18/3/2003,73.2630,65.9955,75.1613
19/3/2003,74.1330,66.8380,76.1020
20/3/2003,74.1310,66.5124,76.0831
21/3/2003,76.1150,68.7253,78.3642
24/3/2003,73.2600,65.8559,74.7612
25/3/2003,73.7130,66.5614,75.4376
26/3/2003,73.6550,66.6447,75.1162
27/3/2003,73.0260,65.4575,74.6812
28/3/2003,72.4520,65.1662,74.0115
31/3/2003,70.0560,62.9255,71.6068
1/4/2003,70.8730,63.7582,72.5506
2/4/2003,73.1740,65.8408,75.2256
3/4/2003,73.3850,66.5001,75.2248
4/4/2003,73.9470,67.3014,75.6976
7/4/2003,75.2160,69.5539,76.3262
8/4/2003,74.5420,68.4834,75.8957
9/4/2003,73.7080,68.3969,74.6519
10/4/2003,72.9320,67.0601,74.2182
11/4/2003,73.1420,67.6575,74.4125
14/4/2003,73.9320,68.2937,75.6090
15/4/2003,74.6810,69.4673,76.0602
16/4/2003,73.6540,68.7225,74.7212
17/4/2003,74.2340,69.1552,75.5334
18/4/2003,74.2440,69.1552,75.5334
21/4/2003,74.3640,68.9807,75.7393
22/4/2003,74.9010,69.4186,76.6639
23/4/2003,75.6580,70.3814,77.4676
24/4/2003,74.6300,69.2506,76.3070
25/4/2003,73.6240,68.4235,75.2379
28/4/2003,74.9030,69.9498,76.7254
29/4/2003,74.8830,69.6234,76.8020
30/4/2003,74.4160,69.4753,75.7730
1/5/2003,73.8890,69.1469,75.0599
2/5/2003,74.8520,69.5702,76.4660
5/5/2003,74.6180,70.0130,75.7804
6/5/2003,75.1530,70.9823,75.9792
7/5/2003,74.7030,70.1240,75.5308
8/5/2003,73.2640,68.4908,74.1487
9/5/2003,73.8970,68.9796,74.9727
12/5/2003,74.2840,69.0230,75.5341
13/5/2003,74.3530,69.2299,75.5051
14/5/2003,74.4510,69.3847,75.4450
15/5/2003,75.0820,70.1859,76.2199
16/5/2003,74.7040,70.4094,75.5472
19/5/2003,72.1950,68.0592,72.7370
20/5/2003,72.3950,68.3717,72.8528
21/5/2003,72.1270,67.7686,72.8788
22/5/2003,72.9210,68.6648,73.6652
23/5/2003,72.5120,68.1965,73.1445
26/5/2003,72.0840,67.8471,72.6392
27/5/2003,72.9120,68.2564,74.0376
28/5/2003,73.9860,69.7797,74.9843
29/5/2003,73.6030,69.9378,74.1419
30/5/2003,74.4610,69.8758,75.6222
2/6/2003,75.4260,71.2755,76.1608
3/6/2003,75.4760,70.7969,76.5379
4/6/2003,76.5970,71.4893,77.9308
5/6/2003,75.9990,70.9612,77.1175
6/6/2003,77.1170,72.6958,77.9293
9/6/2003,76.0360,71.7560,76.5503
10/6/2003,76.8800,72.0566,77.7587
11/6/2003,77.5060,73.0462,78.2739
12/6/2003,77.8490,73.5755,78.4996
13/6/2003,76.8040,72.5370,77.2662
16/6/2003,77.7900,73.6166,78.5925
17/6/2003,78.4110,74.4547,78.9514
18/6/2003,79.0730,74.8893,79.6382
19/6/2003,78.0560,73.7460,78.5040
20/6/2003,78.5620,74.2520,78.9937
23/6/2003,78.0200,73.0440,78.5065
24/6/2003,77.8290,72.6676,78.7085
25/6/2003,77.3670,72.8918,77.7647
26/6/2003,78.3060,72.8168,79.4429
27/6/2003,78.1350,72.9550,78.8447
30/6/2003,77.4560,72.0663,78.3016
1/7/2003,77.0010,70.6558,78.1247
2/7/2003,78.5910,72.0580,79.5801
3/7/2003,78.4990,72.4647,78.9081
4/7/2003,78.5560,72.3235,79.1587
7/7/2003,80.8360,74.0259,81.6989
8/7/2003,81.2250,73.9555,82.3151
9/7/2003,80.6830,73.3479,81.6866
10/7/2003,79.6630,72.6654,80.4320
11/7/2003,80.3550,73.4841,81.4931
14/7/2003,81.2460,74.5886,82.1737
15/7/2003,81.0810,73.9630,82.2039
16/7/2003,80.7150,73.5611,81.8425
17/7/2003,79.8760,72.9017,81.0628
18/7/2003,80.2940,73.0295,81.7973
21/7/2003,78.8770,72.2760,79.8166
22/7/2003,79.1750,72.6165,80.3307
23/7/2003,78.8810,72.5523,79.7589
24/7/2003,78.7720,73.6984,78.8793
25/7/2003,79.1570,73.1391,79.8697
28/7/2003,79.6810,74.0529,80.0768
29/7/2003,79.1520,73.7172,79.4205
30/7/2003,79.5150,74.1097,80.0788
31/7/2003,80.5420,74.9117,81.2606
1/8/2003,79.9220,74.1341,80.4369
4/8/2003,79.3380,73.6287,80.0507
5/8/2003,78.5610,74.0913,78.5479
6/8/2003,78.0970,73.0606,78.4599
7/8/2003,78.3760,73.1549,78.8298
8/8/2003,79.2050,73.8980,79.6785
11/8/2003,79.5910,74.1312,79.9228
12/8/2003,80.3820,74.5916,80.9150
13/8/2003,80.2280,74.7395,80.3649
14/8/2003,81.1270,75.6821,81.1467
15/8/2003,81.2280,75.8515,81.2340
18/8/2003,82.4630,76.5762,82.6849
19/8/2003,83.1270,76.7472,83.4388
20/8/2003,82.9320,76.4201,83.0140
21/8/2003,84.2540,77.1958,84.4581
22/8/2003,84.4190,77.5276,84.4063
25/8/2003,83.9770,76.9127,84.1185
26/8/2003,83.9940,76.1800,84.5096
27/8/2003,84.0740,76.7415,84.4308
28/8/2003,84.3760,77.0162,84.8560
29/8/2003,84.2020,76.4143,84.7343
1/9/2003,84.7430,77.3298,84.7806
2/9/2003,86.1440,77.5999,86.7896
3/9/2003,87.0510,78.9334,87.4540
4/9/2003,86.6120,78.7397,87.0240
5/9/2003,85.4370,78.3058,85.4492
8/9/2003,85.7030,78.6577,85.7960
9/9/2003,84.7050,77.7038,84.4229
10/9/2003,83.6190,76.9297,83.1619
11/9/2003,83.9230,77.1933,83.7993
12/9/2003,83.3990,76.6990,83.1201
15/9/2003,83.3070,76.9818,82.8100
16/9/2003,85.0310,77.7817,84.7846
17/9/2003,84.8120,78.0455,84.1705
18/9/2003,85.6010,78.5961,85.1120
19/9/2003,84.8080,77.8897,84.1846
22/9/2003,82.9810,76.4945,82.1556
23/9/2003,83.1970,76.2289,82.6210
24/9/2003,82.4130,76.2464,81.1425
25/9/2003,81.4470,75.6462,80.2676
26/9/2003,81.1870,75.1588,80.0874
29/9/2003,81.1580,74.7609,80.4451
30/9/2003,79.7610,73.4481,78.8538
1/10/2003,80.9260,74.4556,80.1191
2/10/2003,81.5340,74.8673,80.4561
3/10/2003,82.9190,76.6724,81.6470
6/10/2003,82.8940,76.4296,81.7416
7/10/2003,82.5530,75.7836,81.3842
8/10/2003,81.9080,75.6569,80.6907
9/10/2003,82.9930,77.0316,81.5783
10/10/2003,82.7210,76.6736,81.0657
13/10/2003,84.0860,78.0196,82.5202
14/10/2003,84.1710,77.7139,82.6947
15/10/2003,84.5230,78.4886,82.8867
16/10/2003,84.4440,78.1804,82.7634
17/10/2003,84.2100,78.0395,82.3377
20/10/2003,84.3140,78.0790,82.5454
21/10/2003,84.3310,78.1440,82.5216
22/10/2003,82.6040,76.8328,80.5621
23/10/2003,82.0400,76.2320,80.8396
24/10/2003,81.7110,76.1720,80.2560
27/10/2003,82.3940,76.8210,80.7740
28/10/2003,83.9230,77.6290,82.6370
29/10/2003,84.1760,77.8800,82.7000
30/10/2003,84.2790,78.4350,82.6440
31/10/2003,84.5630,78.4400,83.3770
3/11/2003,86.0590,79.7690,85.1670
4/11/2003,85.8770,79.4090,84.4860
5/11/2003,85.7130,78.9560,84.5040
6/11/2003,86.1440,79.3230,85.4000
7/11/2003,86.0870,80.1270,84.6960
10/11/2003,85.4510,79.4490,83.9660
11/11/2003,84.9160,79.0950,83.7720
12/11/2003,84.9730,79.3320,83.9440
13/11/2003,84.8520,79.5440,83.4520
14/11/2003,84.1590,79.8980,82.3760
17/11/2003,82.9790,78.4390,81.7310
18/11/2003,82.1210,78.3950,80.2720
19/11/2003,81.9930,77.9120,80.7250
20/11/2003,81.7550,77.7600,80.0920
21/11/2003,81.8150,77.9760,80.1260
24/11/2003,83.7380,79.4950,82.4870
25/11/2003,83.8250,79.5350,82.4960
26/11/2003,83.4820,79.1920,81.9600
27/11/2003,83.7340,79.5650,82.1260
28/11/2003,83.1440,79.1880,81.5070
1/12/2003,84.3600,80.4390,82.5890
2/12/2003,83.5920,80.0230,81.5110
3/12/2003,83.5400,80.4460,81.1930
4/12/2003,84.0080,80.3410,81.8840
5/12/2003,83.0820,79.7820,80.7100
8/12/2003,82.8010,79.4200,80.7890
9/12/2003,82.6310,79.9920,80.1720
10/12/2003,82.0250,79.3630,79.8640
11/12/2003,83.1970,79.8450,81.4020
12/12/2003,82.8780,79.7300,80.8370
15/12/2003,82.7270,79.8760,80.1880
16/12/2003,82.5560,79.4860,80.4490
17/12/2003,82.3090,79.5490,80.2250
18/12/2003,83.1170,80.3000,81.2450
19/12/2003,83.3670,80.5080,81.3480
22/12/2003,83.2340,80.1800,81.2070
23/12/2003,83.5260,80.6060,81.4580
24/12/2003,83.3580,80.7400,81.0920
25/12/2003,83.3610,80.7400,81.0920
26/12/2003,83.5230,80.7690,81.2520
29/12/2003,84.1040,81.0020,82.0380
30/12/2003,84.1210,81.2900,81.7270
31/12/2003,83.8950,81.4160,81.3490
1/1/2004,83.8950,81.4160,81.3490
2/1/2004,84.2130,82.2790,81.2920
5/1/2004,84.7660,82.6900,81.7430
6/1/2004,84.4560,82.6570,81.3430
7/1/2004,84.6350,82.2590,81.8600
8/1/2004,85.0350,83.0940,82.0910
9/1/2004,84.0100,82.6530,80.5930
12/1/2004,84.3930,82.5390,81.2610
13/1/2004,84.2270,82.6940,80.9030
14/1/2004,85.3150,83.4480,82.2280
15/1/2004,85.6180,83.4640,82.8550
16/1/2004,87.3020,84.3480,84.8550
19/1/2004,87.5300,84.5510,84.9850
20/1/2004,86.5190,84.1100,83.5950
21/1/2004,86.7460,84.5080,83.8780
22/1/2004,86.2860,84.5350,83.0710
23/1/2004,86.2840,84.3670,83.0460
26/1/2004,87.2930,84.1260,84.8710
27/1/2004,86.6180,84.2350,83.6930
28/1/2004,86.0960,84.6670,82.7000
29/1/2004,86.9850,84.0280,84.5510
30/1/2004,86.4950,83.5810,84.0020
2/2/2004,86.6450,83.7270,84.1580
3/2/2004,86.0210,83.5410,83.4160
4/2/2004,85.5220,83.3200,82.9700
5/2/2004,85.1940,83.1840,82.5270
6/2/2004,85.4780,83.6240,82.8330
9/2/2004,85.8620,84.6840,82.8420
10/2/2004,86.0650,84.7380,83.1670
11/2/2004,86.7100,84.9040,84.1620
12/2/2004,85.8480,84.7870,82.7770
13/2/2004,85.7750,84.5980,82.5360
16/2/2004,85.8940,84.8410,82.5720
17/2/2004,86.4720,85.6020,83.0990
18/2/2004,86.1610,85.5570,82.6930
19/2/2004,86.9310,86.6900,83.2920
20/2/2004,86.9710,86.1910,83.7810
23/2/2004,87.0280,86.2910,83.6270
24/2/2004,86.0490,85.4260,82.7730
25/2/2004,86.9070,85.8460,83.9650
26/2/2004,87.6500,85.9760,84.9140
27/2/2004,87.8250,85.8950,84.8670
1/3/2004,88.7040,86.8110,85.5130
2/3/2004,89.2410,87.3200,86.0230
3/3/2004,89.9990,87.0520,87.3390
4/3/2004,90.0100,87.4930,87.2390
5/3/2004,88.9640,87.1430,85.7430
8/3/2004,88.8910,87.4920,85.4760
9/3/2004,88.1500,86.5790,84.6110
10/3/2004,88.1310,86.3880,84.6450
11/3/2004,86.4480,84.0820,83.1990
12/3/2004,87.2770,84.3200,84.6510
15/3/2004,86.0490,82.7470,83.2050
16/3/2004,86.0170,83.1430,82.8770
17/3/2004,87.8830,84.3950,84.8500
18/3/2004,86.6970,83.0470,83.4830
19/3/2004,86.4010,83.4390,82.8000
22/3/2004,85.0130,81.8440,81.4800
23/3/2004,85.3950,82.1070,81.8510
24/3/2004,85.7790,81.9580,82.2400
25/3/2004,87.2180,83.0060,83.8540
26/3/2004,87.7760,83.1370,84.2880
29/3/2004,88.4630,84.0590,85.0090
30/3/2004,88.5190,84.0460,85.1410
31/3/2004,88.0090,83.8090,84.3330
1/4/2004,88.2330,84.7830,84.2790
2/4/2004,90.1880,86.2090,86.4690
5/4/2004,91.5480,86.8060,88.1440
6/4/2004,91.0730,86.3810,87.5690
7/4/2004,90.1850,86.2520,86.2060
8/4/2004,90.5420,86.6210,86.5870
9/4/2004,90.4070,86.6210,86.5870
12/4/2004,90.9920,86.7120,87.2680
13/4/2004,91.2760,87.3880,87.2300
14/4/2004,90.4620,86.0880,87.0270
15/4/2004,90.2420,86.0580,87.0180
16/4/2004,90.1870,86.5550,86.7290
19/4/2004,90.2200,86.7380,86.8740
20/4/2004,90.3790,87.3300,86.3260
21/4/2004,90.4800,86.4930,87.1210
22/4/2004,91.3790,87.0070,88.4330
23/4/2004,91.8540,87.3830,88.7610
26/4/2004,91.6220,87.6650,88.1890
27/4/2004,91.2870,87.6190,88.0210
28/4/2004,90.3840,86.3680,87.2370
29/4/2004,89.1700,85.6440,85.8510
30/4/2004,88.2200,84.8600,85.0290
3/5/2004,88.9800,85.3470,86.0590
4/5/2004,88.6470,85.6920,85.2830
5/5/2004,88.7450,86.1010,85.1450
6/5/2004,88.0690,84.9740,84.9190
7/5/2004,87.8960,85.0270,84.9510
10/5/2004,86.2710,82.7830,84.4060
11/5/2004,87.2340,83.6800,85.4220
12/5/2004,86.8620,82.8050,84.8920
13/5/2004,87.0670,83.6880,85.2590
14/5/2004,86.7290,83.1630,85.0360
17/5/2004,84.8580,81.9520,83.1290
18/5/2004,85.7090,82.5530,83.9700
19/5/2004,86.0560,83.8830,83.2510
20/5/2004,86.3560,83.3680,84.0580
21/5/2004,86.3530,83.2630,83.7510
24/5/2004,86.8610,83.6890,84.2880
25/5/2004,86.7180,83.2290,84.6490
26/5/2004,87.2310,83.9560,84.8760
27/5/2004,86.9210,84.3830,84.1490
28/5/2004,87.1190,84.0720,84.4450
31/5/2004,87.1850,84.2240,84.4450
1/6/2004,87.0300,83.6520,84.4160
2/6/2004,86.9340,83.9730,84.3290
3/6/2004,86.5580,84.2880,83.8800
4/6/2004,87.0460,84.8800,84.3390
7/6/2004,88.0670,85.4690,85.2010
8/6/2004,88.4690,85.6970,85.6150
9/6/2004,88.8090,85.7350,86.0080
10/6/2004,89.1420,85.8550,86.3910
11/6/2004,89.4560,85.7500,86.9810
14/6/2004,88.0810,84.5400,85.5890
15/6/2004,88.6340,85.1740,86.1680
16/6/2004,89.4820,86.0250,86.7920
17/6/2004,89.3570,86.1530,86.4870
18/6/2004,88.9860,86.2540,86.0610
21/6/2004,89.0710,86.1530,85.9170
22/6/2004,88.9440,85.2540,86.2560
23/6/2004,89.4810,85.5410,87.0100
24/6/2004,89.2760,85.8950,86.1320
25/6/2004,89.1480,85.8880,85.9260
28/6/2004,89.0910,86.4420,85.4830
29/6/2004,89.4180,86.0590,86.2230
30/6/2004,89.1760,85.4560,86.2320
1/7/2004,88.7330,85.2020,85.3870
2/7/2004,87.5610,84.6440,84.1390
5/7/2004,87.5110,84.5980,84.3310
6/7/2004,86.9630,84.1890,83.6280
7/7/2004,86.6030,84.0530,83.1900
8/7/2004,86.0240,84.3010,82.2460
9/7/2004,86.3560,84.2480,82.6140
12/7/2004,86.3180,83.8820,82.5790
13/7/2004,86.7520,83.9970,83.1970
14/7/2004,86.0990,83.8550,82.4750
15/7/2004,85.6830,82.9710,82.2510
16/7/2004,85.2640,83.1570,81.3850
19/7/2004,85.2980,82.7430,81.4990
20/7/2004,85.7670,82.9180,82.3700
21/7/2004,86.0590,83.7330,82.2560
22/7/2004,85.5180,82.4450,82.1710
23/7/2004,85.6830,82.6120,82.3880
26/7/2004,85.1180,81.8790,81.9560
27/7/2004,86.0180,82.5790,83.3280
28/7/2004,86.3320,82.8470,83.5550
29/7/2004,86.6580,83.8160,83.7430
30/7/2004,87.1040,83.9040,84.0690
2/8/2004,87.3510,83.8200,84.4820
3/8/2004,86.9990,84.0790,83.7770
4/8/2004,86.6080,83.4090,83.7340
5/8/2004,85.8990,83.5400,82.4560
6/8/2004,83.6240,81.6390,79.7880
9/8/2004,83.3770,80.9460,79.8870
10/8/2004,83.8330,81.4330,80.5380
11/8/2004,84.0960,80.8400,81.0200
12/8/2004,83.3010,80.6700,79.8830
13/8/2004,82.6100,80.3850,79.2020
16/8/2004,83.4240,81.1540,80.3250
17/8/2004,83.7290,81.2580,80.6260
18/8/2004,84.5680,81.2970,81.8910
19/8/2004,84.3210,81.4600,81.1420
20/8/2004,84.7810,81.2710,81.9280
23/8/2004,85.5680,82.3560,82.5040
24/8/2004,86.0040,82.2670,83.1380
25/8/2004,86.6480,82.5230,83.9670
26/8/2004,86.9250,83.1980,84.0260
27/8/2004,87.6020,83.8470,84.6300
30/8/2004,87.0860,83.7220,83.9250
31/8/2004,86.5130,82.9070,83.5630
1/9/2004,86.7840,83.4650,83.6000
2/9/2004,87.4910,83.7760,84.6190
3/9/2004,87.7870,84.4420,84.9710
6/9/2004,87.9320,84.7210,84.8020
7/9/2004,88.3640,84.6750,85.3770
8/9/2004,87.8700,84.6260,84.6510
9/9/2004,87.4790,84.1220,84.5460
10/9/2004,87.1550,84.4020,84.0550
13/9/2004,87.7930,85.1270,84.5810
14/9/2004,87.7200,84.8350,84.4930
15/9/2004,87.8170,84.6910,84.8190
16/9/2004,88.1440,85.0440,85.1320
17/9/2004,88.2760,85.5220,85.3130
20/9/2004,88.0600,85.2390,84.9880
21/9/2004,87.9830,85.6410,84.7830
22/9/2004,87.2140,85.1480,83.7350
23/9/2004,86.5470,84.5070,82.9340
